date,open,high,low,close,volume
08-12-2004,86.2933,87.2249,85.8559,86.4148,3038900
09-12-2004,86.4229,87.3383,86.0179,87.071,2581600
10-12-2004,87.8891,89.0475,86.8685,88.6181,3898700
13-12-2004,89.0637,89.817,88.6505,89.4687,4202500
14-12-2004,89.4687,89.4687,88.8206,89.007,4179100
15-12-2004,88.8206,89.4363,88.0187,88.4966,4820700
16-12-2004,86.026,86.674,84.811,85.378,8113500
17-12-2004,84.2439,85.5319,83.4339,84.0414,7853300
20-12-2004,84.0495,85.0783,83.4906,84.0738,4836200
21-12-2004,84.2439,85.2079,81.3602,85.0621,5247400
22-12-2004,84.6084,85.459,84.4302,84.5679,3505200
23-12-2004,84.7705,85.3861,84.5274,84.5274,2011800
27-12-2004,85.0135,85.0864,84.0819,84.4059,1716700
28-12-2004,84.4059,85.2241,84.4019,85.1755,1806500
29-12-2004,84.973,85.1836,84.5112,84.7705,1588100
30-12-2004,84.973,85.5319,84.8758,84.9892,1629000
31-12-2004,84.9892,85.054,84.2763,84.2763,1487400
03-01-2005,84.973,85.2565,84.5193,85.0135,4225300
04-01-2005,84.892,85.216,84.171,84.4626,5154200
05-01-2005,84.0414,85.0378,83.9037,84.0819,3649300
06-01-2005,84.2115,85.2565,84.171,85.2403,3590100
07-01-2005,85.2403,85.4266,84.5679,84.8758,3075000
10-01-2005,84.4707,85.4023,84.4626,85.0378,2686200
11-01-2005,84.2844,84.7948,83.7579,84.3816,3132600
12-01-2005,84.3249,84.4545,82.956,83.6526,3975800
13-01-2005,83.2719,84.2115,83.2557,83.3853,3256300
14-01-2005,83.5149,84.5274,83.3853,84.4221,2794400
18-01-2005,83.9199,85.1998,83.8875,85.054,3224800
19-01-2005,84.5112,84.8272,84.09,84.2925,3550400
20-01-2005,83.8389,84.0576,83.3367,83.7579,3252100
21-01-2005,83.7982,84.8862,83.4652,83.9037,4581000
24-01-2005,83.9037,84.8862,83.6682,83.8306,3895400
25-01-2005,84.529,85.0162,83.3191,83.5221,3365000
26-01-2005,83.7819,84.058,82.6532,83.8469,3979900
27-01-2005,83.9362,84.7238,83.6439,84.4478,3479100
28-01-2005,84.9756,86.6483,84.4478,86.1692,5854200
31-01-2005,87.1923,87.6714,87.0055,87.5739,3826500
01-02-2005,87.4115,88.459,87.1273,88.0205,3369200
02-02-2005,87.8175,88.4834,87.6876,88.1748,2858400
03-02-2005,88.0205,88.459,87.8581,88.2966,2933200
04-02-2005,88.2966,89.5877,88.2723,89.336,3726700
07-02-2005,89.336,89.4903,88.7757,88.9868,2684800
08-02-2005,89.2954,90.8869,89.2467,90.5783,4222400
09-02-2005,90.5621,92.0399,90.4159,90.4971,4589600
10-02-2005,90.7813,91.7395,90.7407,91.569,3585900
11-02-2005,91.5771,92.5109,91.0006,91.569,3942900
14-02-2005,91.5771,92.0643,90.692,90.9194,2267900
15-02-2005,91.3497,91.91,91.1467,91.5203,2459000
16-02-2005,91.2279,91.4472,90.6271,91.163,2228800
17-02-2005,91.4309,91.6015,89.7582,89.8069,2349400
18-02-2005,89.8475,89.9693,88.1829,88.5077,3331900
22-02-2005,87.7363,88.7189,87.306,87.5821,2515000
23-02-2005,88.1992,88.8407,87.8338,88.5971,2764100
24-02-2005,88.2235,88.6783,87.8013,88.1017,1995900
25-02-2005,88.2885,89.5227,88.1261,89.4009,2222200
28-02-2005,89.3197,89.4091,87.9799,88.3453,2650000
01-03-2005,88.0124,89.9369,88.0124,89.336,2504400
02-03-2005,88.7107,90.3916,88.6864,89.1005,2217100
03-03-2005,89.6445,90.0181,88.5077,88.8407,2061300
04-03-2005,89.4821,91.6177,89.3441,90.5621,3103600
07-03-2005,90.9031,91.8532,90.5621,91.5933,2543300
08-03-2005,91.5933,91.8938,91.0249,91.4553,2702600
09-03-2005,91.3497,91.3497,89.9856,90.0262,2718500
10-03-2005,90.4971,90.9437,89.9856,90.3997,2430800
11-03-2005,90.4078,90.5783,88.4347,88.9543,2983800
14-03-2005,89.1655,89.9287,88.5565,89.3197,2701400
15-03-2005,90.7001,90.8625,89.6648,89.7582,3080300
16-03-2005,89.7582,89.7907,88.1829,89.2954,3160100
17-03-2005,89.2954,90.3266,88.0611,89.3522,5540200
18-03-2005,89.0761,89.8881,88.9625,89.3035,7553500
21-03-2005,89.4009,90.0018,88.9949,88.9949,3944600
22-03-2005,89.1167,90.1236,87.4278,87.6876,5687400
23-03-2005,87.3709,88.4428,87.2897,87.7445,4449100
24-03-2005,88.3291,88.9137,87.9962,88.0205,2915600
28-03-2005,88.4671,89.3116,88.1423,89.0599,2543200
29-03-2005,89.0599,89.8313,87.9962,88.0611,3836100
30-03-2005,87.85,89.2385,87.85,89.1573,4057300
31-03-2005,89.3197,89.5309,88.5565,89.3116,3790100
01-04-2005,89.9206,90.1805,87.9475,88.7513,5625700
04-04-2005,88.6295,90.3997,88.1667,90.1317,6114600
05-04-2005,90.0911,90.8625,89.6851,89.7988,4656300
06-04-2005,90.0911,91.4634,89.9612,91.3497,5276800
07-04-2005,91.3497,92.5109,91.1061,92.1861,4735900
08-04-2005,91.9587,92.7707,91.5771,91.6989,3801400
11-04-2005,92.1211,92.4135,90.8812,91.0168,3599100
12-04-2005,90.5783,91.3254,89.4334,90.7489,5921800
13-04-2005,90.757,90.9437,89.1005,89.3279,4684700
14-04-2005,89.4415,89.6445,88.0449,88.0936,4350600
15-04-2005,87.9799,88.5646,86.4696,86.4696,5600500
18-04-2005,86.632,87.6876,86.3153,87.1679,4059600
19-04-2005,87.2897,87.6308,86.6077,86.632,4613900
20-04-2005,86.6401,86.7944,84.5046,84.7157,5484400
21-04-2005,85.7064,86.8188,84.0012,86.0393,7066500
22-04-2005,85.4643,86.0748,84.0074,84.805,7265000
25-04-2005,85.0981,86.612,85.0981,86.0667,3600400
26-04-2005,86.0667,87.2469,85.562,86.0504,3703400
27-04-2005,85.9934,88.0364,85.6353,87.7108,3631200
28-04-2005,87.0515,87.8166,86.2294,86.4655,3574100
29-04-2005,87.198,87.3201,85.0574,86.9213,4585000
02-05-2005,85.855,86.1562,83.8364,85.0248,6286100
03-05-2005,84.2841,85.3829,83.8771,84.9515,5618200
04-05-2005,85.6271,87.2143,85.1794,86.498,5198800
05-05-2005,86.9294,87.3283,85.1062,85.7085,4722400
06-05-2005,86.0748,86.4248,85.0574,85.2039,3804000
09-05-2005,85.0411,85.9039,84.8295,85.8713,3631100
10-05-2005,84.8295,84.8701,82.8678,83.112,6365100
11-05-2005,83.4702,84.6829,82.9981,84.4469,5132100
12-05-2005,84.2434,84.4306,80.8574,81.5737,7465400
13-05-2005,81.5574,81.5574,78.4807,79.6202,9189000
16-05-2005,79.6202,80.8167,79.6039,80.1086,4893300
17-05-2005,79.3597,80.2714,79.1562,80.0516,5396100
18-05-2005,80.1737,81.3702,80.1737,81.0527,5248400
19-05-2005,80.7679,81.8016,80.7679,81.4923,3734500
20-05-2005,81.3539,82.3713,81.0283,82.2737,3495500
23-05-2005,82.7376,82.7376,81.6388,81.9562,3706200
24-05-2005,81.8016,81.8016,80.3365,81.0527,4118500
25-05-2005,81.1504,81.1504,79.14,79.1562,6690600
26-05-2005,79.8074,79.8969,78.1714,78.6272,7984100
27-05-2005,78.9121,78.9283,77.4551,77.7318,6726800
31-05-2005,77.3167,79.4167,77.1214,79.3597,7687500
01-06-2005,79.2783,81.2155,78.7167,80.2876,6487000
02-06-2005,79.7667,80.1574,79.14,79.4981,3975200
03-06-2005,79.4004,79.8725,78.676,79.1969,3299100
06-06-2005,78.7493,80.4016,78.4888,80.1086,3379800
07-06-2005,80.2551,80.9632,79.9946,80.0923,3734200
08-06-2005,80.662,80.7679,80.0516,80.0516,3018700
09-06-2005,80.4586,81.6876,80.2632,81.3539,4091100
10-06-2005,81.5004,81.5004,80.3202,80.6214,1879100
13-06-2005,80.4016,81.2074,80.1004,80.7923,4434400
14-06-2005,81.1097,81.533,79.9684,80.0109,4687900
15-06-2005,80.2551,81.0934,79.6121,80.7353,6113000
16-06-2005,80.3365,84.0806,80.3365,83.5516,10327600
17-06-2005,83.633,84.8457,83.2667,84.4876,6254200
20-06-2005,84.1376,84.5283,83.5597,84.0399,3718500
21-06-2005,83.8364,84.4876,83.4783,83.5434,3704600
22-06-2005,83.5678,84.162,83.2992,83.405,3564400
23-06-2005,83.2667,83.9423,82.9411,83.0388,3857400
24-06-2005,83.1527,84.4062,82.9655,84.3818,5214000
27-06-2005,83.8364,84.3981,83.0225,83.9992,3099900
28-06-2005,84.2434,85.4318,84.0806,84.6178,3477400
29-06-2005,84.8213,85.0167,83.519,83.6655,3225900
30-06-2005,84.0643,84.2109,82.8353,83.0388,3062500
01-07-2005,83.1609,84.3574,83.1609,83.6004,2433500
05-07-2005,83.226,84.4062,83.1527,83.9829,2487800
06-07-2005,83.8609,84.7074,83.8609,84.2841,4302800
07-07-2005,83.3074,84.8213,83.0388,84.7318,4250300
08-07-2005,84.7318,86.148,84.3899,85.9934,3191900
11-07-2005,86.0015,87.4666,85.969,87.3445,4440500
12-07-2005,87.0922,88.4597,87.0922,87.2876,4383200
13-07-2005,87.3527,88.2806,87.2876,87.9062,3890400
14-07-2005,88.6794,88.8829,88.0852,88.3538,3750300
15-07-2005,88.1097,88.5492,87.719,88.3131,2968100
18-07-2005,87.8655,88.4597,87.4911,88.1015,2687900
19-07-2005,88.4352,89.4364,88.4108,89.3062,3630700
20-07-2005,87.7027,89.5178,87.6864,89.2166,4081500
21-07-2005,88.9236,89.241,87.8085,88.1097,3921800
22-07-2005,88.0586,89.1192,87.8465,89.0294,2310700
25-07-2005,88.9805,89.5189,88.3604,88.3686,1873000
26-07-2005,88.5399,88.6949,87.7567,87.8791,2000700
27-07-2005,88.0668,89.0702,87.5202,89.0457,2389200
28-07-2005,89.0865,89.6576,88.1891,89.47,2342500
29-07-2005,89.266,89.3313,87.6507,87.6833,2087800
01-08-2005,87.7812,88.3278,87.0388,87.3896,2459600
02-08-2005,87.4957,89.4781,87.4957,89.3476,2682200
03-08-2005,88.9886,90.6366,88.7357,90.4489,3367900
04-08-2005,89.7392,89.7963,88.7194,89.1273,2082300
05-08-2005,88.7194,89.576,88.3115,89.4944,3261500
08-08-2005,89.7636,90.5223,89.4536,89.6657,2777500
09-08-2005,89.7636,91.0608,89.7555,90.9466,3613500
10-08-2005,91.3545,92.8556,91.2239,91.3953,4273100
11-08-2005,91.4361,93.2308,91.3218,93.1166,4167700
12-08-2005,92.3334,93.2879,92.105,92.7169,3031100
15-08-2005,92.3906,93.6714,92.1703,93.549,2315000
16-08-2005,93.4511,93.7122,91.3708,91.4361,2684000
17-08-2005,91.2484,91.4279,89.9105,90.661,4218100
18-08-2005,90.4652,90.8242,89.9186,90.4326,2042200
19-08-2005,90.6529,91.2403,90.5142,90.7752,1450300
22-08-2005,91.2076,91.7053,90.6202,91.126,1682400
23-08-2005,90.9629,91.3708,90.6121,91.2076,1927000
24-08-2005,91.1995,91.95,89.731,89.731,2245400
25-08-2005,89.935,90.351,88.9234,90.1471,1968300
26-08-2005,90.1471,90.3102,88.9478,89.5352,1660700
29-08-2005,89.3313,90.0737,89.1518,89.8615,1613800
30-08-2005,89.6576,89.7392,88.8091,89.6086,1804400
31-08-2005,89.6086,90.9629,89.6086,90.7018,2130100
01-09-2005,91.126,93.3614,91.0445,92.2845,3080700
02-09-2005,92.4313,92.8311,91.9663,92.3579,1472900
06-09-2005,92.8311,93.753,92.7006,93.4837,2199100
07-09-2005,93.4837,93.859,93.2716,93.7448,2098200
08-09-2005,93.598,94.3893,93.3369,93.9488,2281000
09-09-2005,94.2261,94.8625,94.1445,94.7727,2357100
12-09-2005,95.2133,96.6572,95.099,96.2657,3124300
13-09-2005,96.0617,96.1759,95.2377,95.613,2378500
14-09-2005,96.0617,96.6736,94.2424,94.5525,3492100
15-09-2005,93.8182,94.7564,93.704,94.5932,2979300
16-09-2005,95.0419,96.6736,94.8788,96.592,6335500
19-09-2005,96.3472,96.7715,95.4662,96.4941,3313100
20-09-2005,98.2154,98.2236,96.3064,96.3064,6741600
21-09-2005,94.7401,95.9475,94.1935,94.373,5870100
22-09-2005,94.373,97.1141,93.7774,96.6736,4830800
23-09-2005,96.9101,97.8239,96.1188,97.4649,3835100
26-09-2005,97.8565,98.0115,97.3262,97.8973,3848700
27-09-2005,97.6525,98.6886,97.5302,97.6281,4065000
28-09-2005,98.0196,98.607,97.7178,97.9789,3630400
29-09-2005,97.163,99.0965,97.1059,98.8926,4431100
30-09-2005,98.6233,99.2842,98.5458,99.1863,2643800
03-10-2005,98.9497,99.8226,98.9415,99.2434,3418100
04-10-2005,98.6315,99.2434,96.8367,97.0162,3963800
05-10-2005,97.0162,97.2365,95.1235,96.0617,4382500
06-10-2005,96.0209,96.7225,94.8217,95.3927,4138300
07-10-2005,95.6538,96.3064,95.613,95.9149,3089500
10-10-2005,96.2657,97.3833,95.8985,96.6817,3388000
11-10-2005,97.2446,97.726,95.4498,95.8985,5395400
12-10-2005,95.8985,96.8122,92.619,94.3485,6656200
13-10-2005,93.9814,94.8217,89.9268,92.3334,9109200
14-10-2005,93.084,93.7122,91.8032,93.4511,5705300
17-10-2005,94.6259,96.0209,94.5769,95.4906,4296800
18-10-2005,95.0827,96.5837,95.0664,95.5233,4139600
19-10-2005,94.838,98.9823,94.6503,98.8762,6704500
20-10-2005,98.087,99.8038,97.0467,97.0815,9035700
21-10-2005,97.9399,98.087,96.4847,97.0978,5417800
24-10-2005,97.8581,100.9402,97.4494,100.8012,5516500
25-10-2005,100.1635,102.0602,100,101.0056,5102600
26-10-2005,100.7603,102.1828,100.2698,101.5779,4170000
27-10-2005,101.21,102.1093,99.7548,100.09,4132200
28-10-2005,101.1282,101.9866,100.2208,101.8313,3520700
31-10-2005,102.191,104.1367,102.1501,103.311,3816000
01-11-2005,103.5808,103.7361,102.0275,103.4991,3914900
02-11-2005,103.0085,106.1642,103.0085,105.5674,4266100
03-11-2005,106.2787,106.2787,104.7172,105.6246,5002600
04-11-2005,106.0743,107.2433,105.3794,107.0635,4093400
07-11-2005,106.6874,107.6603,105.1913,105.5838,3561400
08-11-2005,104.9297,104.9379,104.0059,104.2512,2944500
09-11-2005,104.5128,106.0579,104.2348,105.2159,2655400
10-11-2005,104.7662,106.5484,104.4637,106.3522,3174500
11-11-2005,105.829,106.7905,105.6819,106.2787,2134000
14-11-2005,106.5403,106.5403,105.1341,105.6573,1799300
15-11-2005,106.0334,106.0824,103.8751,104.6191,2356400
16-11-2005,104.9297,105.0278,103.4664,104.7908,2538900
17-11-2005,104.6436,106.6138,104.5291,106.6138,2595400
18-11-2005,107.832,107.832,106.1233,107.5704,2616000
21-11-2005,107.3006,108.3053,106.6792,108.2489,2084400
22-11-2005,107.7502,108.7231,106.9409,108.4042,2392300
23-11-2005,108.4124,110.3581,108.4124,109.6142,3139800
25-11-2005,109.7123,110.2764,109.5733,109.6469,808200
28-11-2005,109.794,109.794,106.9654,107.1779,2759900
29-11-2005,107.9137,108.2652,105.502,106.6465,3095500
30-11-2005,106.6465,107.3169,105.0033,105.4284,3016000
01-12-2005,106.6874,107.6358,105.9598,106.5076,2497400
02-12-2005,106.4013,107.7175,106.2868,107.1616,1891400
05-12-2005,106.8918,109.279,105.8045,108.7721,2709600
06-12-2005,109.5079,109.6796,106.9736,107.3496,3019000
07-12-2005,106.8346,107.1779,105.3385,106.1887,2646300
08-12-2005,105.502,106.295,104.4474,105.1668,3191000
09-12-2005,105.5838,106.3195,105.0033,106.0007,1878800
12-12-2005,106.6057,107.1125,105.0605,106.2868,2006300
13-12-2005,105.2976,107.8238,105.0605,107.6194,3430800
14-12-2005,107.1616,107.832,105.7473,105.9762,3471600
15-12-2005,104.848,105.9516,104.3166,104.8889,5480900
16-12-2005,104.3656,104.5291,103.0985,103.4173,5437100
19-12-2005,104.0713,104.1531,101.7414,102.2973,4217400
20-12-2005,101.9458,103.1966,101.6514,102.8941,4094300
21-12-2005,103.2947,104.8889,103.0985,104.0795,3694400
22-12-2005,104.2757,104.848,103.5726,104.6354,2437100
23-12-2005,104.6027,105.0278,104.1531,104.7335,1670200
27-12-2005,105.2159,105.7881,104.5046,104.8562,2826500
28-12-2005,104.8889,105.3058,104.3493,104.6272,1809100
29-12-2005,104.194,105.2486,104.194,104.66,1684500
30-12-2005,103.9487,104.7008,103.5808,104.4065,1962500
03-01-2006,103.5808,105.8208,101.5615,105.3548,6188700
04-01-2006,104.1122,105.3876,103.3192,103.8996,4861600
05-01-2006,103.0085,104.0877,102.6897,103.8588,3717400
06-01-2006,104.0632,105.6655,104.0632,105.3303,4319600
09-01-2006,105.0524,106.7855,104.6436,106.5975,4723500
10-01-2006,106.3195,108.6904,106.295,107.9382,5536800
11-01-2006,107.4641,109.3853,107.4395,107.8892,4671400
12-01-2006,107.4232,108.9029,107.4068,108.1181,3725500
13-01-2006,107.9301,109.2708,107.832,108.9438,2894900
17-01-2006,107.0962,108.8375,106.761,108.3961,3621600
18-01-2006,107.1452,108.4696,107.1044,107.7911,4302700
19-01-2006,108.5023,110.2191,108.4942,109.4016,5010700
20-01-2006,108.8152,109.8063,107.5047,107.6603,5679900
23-01-2006,107.8241,109.9046,107.8241,108.8316,3847900
24-01-2006,108.635,109.8308,108.3975,108.938,3758000
25-01-2006,109.4705,109.7899,108.4957,109.3967,3740500
26-01-2006,108.9462,113.3283,108.9462,112.542,4808200
27-01-2006,112.9761,114.4669,112.2963,113.8034,3687900
30-01-2006,114.303,115.1958,113.615,114.5651,3168600
31-01-2006,114.4505,116.1951,113.4021,115.6955,4906200
01-02-2006,115.8183,117.0879,115.0238,116.0723,3635900
02-02-2006,116.5309,117.7596,115.8183,116.7357,3711000
03-02-2006,115.9412,117.2272,115.245,116.9159,4178900
06-02-2006,116.8094,118.0299,115.9822,116.9814,3849300
07-02-2006,116.5965,117.3828,114.2457,114.2457,5207700
08-02-2006,114.7535,116.2525,114.1147,115.6054,4481400
09-02-2006,115.6054,117.006,115.073,115.3679,3059500
10-02-2006,115.2204,116.1869,112.8696,115.3351,4433100
13-02-2006,114.385,116.146,113.9754,114.385,2155200
14-02-2006,115.6545,116.5719,113.6642,116.1296,3003100
15-02-2006,116.2197,119.1766,115.8183,118.8817,4330700
16-02-2006,119.668,119.8728,118.12,119.5042,2847300
17-02-2006,119.7418,119.7663,117.9971,119.2093,2407200
21-02-2006,119.2257,119.3814,117.1371,117.4975,2539800
22-02-2006,117.4975,119.2012,117.3173,119.2012,2664200
23-02-2006,119.2667,119.2667,117.776,117.9152,2457400
24-02-2006,117.1698,119.0947,117.1698,118.079,2314700
27-02-2006,118.6114,118.9718,117.4074,117.8005,2282200
28-02-2006,117.6203,118.079,115.5808,115.7282,3911700
01-03-2006,116.2934,117.735,115.9494,117.2517,2989900
02-03-2006,117.1862,118.6524,116.5064,117.948,2902300
03-03-2006,117.8497,120.7984,117.2108,119.5861,4042700
06-03-2006,120.0284,120.4707,118.2019,118.7834,2900600
07-03-2006,118.0708,118.3247,117.2681,118.1773,2775400
08-03-2006,117.5794,118.4967,115.7037,116.7111,3633100
09-03-2006,116.8504,117.4565,115.6545,116.0641,2262100
10-03-2006,116.0067,116.6784,114.7945,115.9248,3247000
13-03-2006,116.5965,117.0879,114,115.2614,4945700
14-03-2006,119.4469,122.4529,119.2749,122.3874,11360100
15-03-2006,121.3062,122.5676,120.8885,122.0434,7557100
16-03-2006,122.0434,122.6085,120.7738,120.9704,6025800
17-03-2006,121.4291,124.1238,121.2489,123.1573,6670000
20-03-2006,122.7232,125.0412,122.6986,124.6481,4896800
21-03-2006,124.1812,124.5006,122.0516,122.371,4460600
22-03-2006,121.5519,124.7955,121.47,124.3532,3770800
23-03-2006,123.8208,124.4679,123.231,124.2303,3852700
24-03-2006,124.2385,124.9675,123.5833,124.6399,2651700
27-03-2006,124.7218,127.2527,124.6071,126.9579,4314600
28-03-2006,126.9661,129.2677,126.2698,126.2698,6481600
29-03-2006,126.876,129.0629,126.8268,128.5141,4458100
30-03-2006,129.194,130.7502,127.5394,128.4404,4771000
31-03-2006,128.596,129.7264,127.9817,128.5633,3298400
03-04-2006,129.4069,130.955,128.5305,129.5134,3979800
04-04-2006,129.9885,132.1672,129.5134,131.8724,5088800
05-04-2006,131.4628,132.6259,131.0533,131.6676,4191500
06-04-2006,131.8314,132.7488,131.1106,132.7242,4180900
07-04-2006,131.9133,133.6416,130.9632,131.8888,4964100
10-04-2006,133.101,134.3706,132.241,133.0682,4470700
11-04-2006,133.5105,133.7562,129.8329,130.3571,4962800
12-04-2006,130.4636,131.299,129.7428,130.6601,3404000
13-04-2006,129.7837,130.7994,129.5789,130.5864,2217100
17-04-2006,131.2581,133.6825,131.0533,132.6423,3381700
18-04-2006,133.3058,136.1151,132.1345,135.5992,4828300
19-04-2006,134.7801,137.2537,134.002,136.8278,4670400
20-04-2006,136.0169,138.679,136.0169,137.7698,4893900
21-04-2006,138.4052,138.438,135.6965,136.1644,3591500
24-04-2006,135.8443,136.4763,134.2026,135.7211,3431400
25-04-2006,135.7211,135.9263,132.7744,133.6281,3361400
26-04-2006,133.7922,135.1466,133.1356,134.1205,3032600
27-04-2006,133.4885,136.0823,133.0535,134.5884,4063900
28-04-2006,134.4571,135.3436,130.2217,131.5678,5349000
01-05-2006,132.2327,132.7005,128.1122,128.4159,5652300
02-05-2006,129.3598,131.3298,128.9659,130.3694,3710700
03-05-2006,130.9194,131.2067,129.483,130.6321,2521000
04-05-2006,130.509,131.6007,129.6882,129.721,2554600
05-05-2006,131.1246,135.1055,131.0753,134.9332,3737500
08-05-2006,134.9332,136.7061,133.1356,134.2273,2395700
09-05-2006,134.4078,136.4681,134.3668,136.0495,2615300
10-05-2006,135.3107,135.7704,133.0125,134.6869,3215800
11-05-2006,134.6705,135.0152,130.1807,130.7388,3639600
12-05-2006,129.8359,131.0835,128.104,128.1368,4579300
15-05-2006,127.2257,128.8674,124.0328,125.699,6119200
16-05-2006,125.5841,127.316,123.6306,125.3379,4016000
17-05-2006,123.8194,124.0656,120.6592,121.6524,7477600
18-05-2006,122.2434,123.3269,120.0436,120.6839,6076200
19-05-2006,121.7263,123.491,120.454,122.6374,6502500
22-05-2006,121.4308,121.8987,117.6551,119.9616,8472600
23-05-2006,121.5211,122.2024,116.9738,117.9506,5606600
24-05-2006,117.4745,119.5019,115.2583,118.1311,8759600
25-05-2006,119.4773,122.5061,118.755,120.9219,5611300
26-05-2006,123.1217,125.5349,122.6866,125.5349,5749700
30-05-2006,124.3939,124.7223,122.5061,122.9821,5217200
31-05-2006,124.1887,125.0834,122.424,123.9014,5262200
01-06-2006,123.8768,126.0684,123.2776,126.0356,4206200
02-06-2006,127.2175,128.8674,126.0766,126.4788,4253400
05-06-2006,127.1847,128.2846,122.9986,123.45,5400000
06-06-2006,123.6142,124.8126,121.0697,122.4979,6562400
07-06-2006,122.5061,125.1983,121.7263,123.0806,4319900
08-06-2006,122.6292,123.6716,118.6072,122.9247,7885500
09-06-2006,123.5977,124.8454,122.2927,123.4582,4407300
12-06-2006,123.5321,123.7127,119.0176,119.0176,5860300
13-06-2006,117.5812,119.428,113.2802,114.298,15679700
14-06-2006,115.6195,116.362,112.2788,113.6824,10541300
15-06-2006,115.2419,119.1735,114.971,118.2953,10870200
16-06-2006,117.6222,118.6811,117.0559,118.1968,6368000
19-06-2006,118.9355,119.6332,117.335,117.9916,6517300
20-06-2006,118.7303,119.8302,117.8603,119.231,5808700
21-06-2006,119.6496,123.3843,119.428,122.9821,7645900
22-06-2006,122.3255,123.5321,120.6182,121.7345,4402000
23-06-2006,121.5129,122.6292,120.8316,121.4144,3488000
26-06-2006,122.2927,123.0806,121.5621,123.0396,3799600
27-06-2006,122.9575,123.8522,120.6592,120.7906,3666400
28-06-2006,120.9958,121.8905,119.0751,120.2406,4907100
29-06-2006,121.5621,124.9275,120.1257,124.9275,6656800
30-06-2006,124.9275,125.3543,122.7113,123.4746,5973300
03-07-2006,124.7058,125.4117,124.2216,125.1327,3250500
05-07-2006,124.238,124.5171,123.1217,123.9014,4478600
06-07-2006,125.0013,125.0095,123.2858,123.5977,3441000
07-07-2006,123.1299,123.5321,121.8412,121.8987,3618700
10-07-2006,122.3009,123.4582,121.6114,122.1777,2946100
11-07-2006,121.8084,122.3009,120.2899,122.03,3817200
12-07-2006,122.3829,122.4897,119.0751,119.2392,4300100
13-07-2006,117.9506,119.1818,116.6373,117.0066,6116700
14-07-2006,117.4581,117.7864,114.0681,114.9956,5659400
17-07-2006,114.9956,116.7768,114.2569,115.6277,4528700
18-07-2006,115.4225,116.9492,114.8315,116.8343,5874300
19-07-2006,117.1298,121.3569,117.1298,120.6346,6079400
20-07-2006,120.413,121.3159,119.0176,119.1654,4264500
21-07-2006,119.352,119.3603,116.6778,116.8753,4682400
24-07-2006,117.9121,121.368,117.7146,120.8743,4610700
25-07-2006,120.8743,123.1535,119.5907,122.1826,4984000
26-07-2006,121.368,122.4541,120.7015,121.2692,3326000
27-07-2006,122.3554,123.1206,121.442,121.9933,4085900
28-07-2006,123.1371,125.3587,122.8738,124.8403,4752200
31-07-2006,124.7416,126.4942,123.9681,125.6879,4370000
01-08-2006,124.8074,124.8568,123.0877,124.4618,3468500
02-08-2006,123.639,123.8365,121.4009,123.3428,6139300
03-08-2006,122.3965,126.017,122.1661,125.153,3854000
04-08-2006,126.7164,128.6007,125.2106,125.8853,4892300
07-08-2006,125.1695,127.4158,124.8733,125.6056,3029800
08-08-2006,125.6056,127.8684,123.8283,124.6182,6199900
09-08-2006,126.2227,126.5107,123.0959,123.4333,4234300
10-08-2006,123.0136,125.1695,122.1908,124.7663,3782100
11-08-2006,125.3587,125.7866,123.4168,124.3384,2576500
14-08-2006,125.4657,125.9018,122.956,123.7295,3110900
15-08-2006,125.3834,126.7082,124.4207,125.6056,4907000
16-08-2006,126.6753,127.5804,125.6632,127.531,3563900
17-08-2006,126.6341,129.0779,126.593,127.0867,3365700
18-08-2006,127.0867,127.3335,125.8936,127.2759,2742100
21-08-2006,126.0252,126.9221,124.7745,126.5765,3731200
22-08-2006,127.0208,127.5475,125.9347,126.8398,3696600
23-08-2006,126.2309,127.3335,125.1942,125.6467,2811300
24-08-2006,126.3461,126.3873,124.0422,124.577,3100000
25-08-2006,123.9023,124.5935,123.2194,123.4827,2476200
28-08-2006,121.9851,123.8694,121.6807,123.0383,4151000
29-08-2006,123.0959,123.2523,119.854,121.0306,4939600
30-08-2006,121.1211,121.5819,120.4793,121.0059,2938000
31-08-2006,121.0142,122.3965,121.0142,122.3142,2834300
01-09-2006,122.3554,122.956,121.0635,122.7174,3453100
05-09-2006,123.2194,124.6675,122.6434,124.4783,3576000
06-09-2006,123.7542,124.6099,123.3592,123.9764,2962200
07-09-2006,123.1618,123.9846,122.0674,122.2484,3577600
08-09-2006,122.8079,124.2479,121.3844,123.2605,3277400
11-09-2006,122.8079,124.4371,122.7257,124.2479,3134200
12-09-2006,127.7285,131.4477,127.3006,130.2464,10644400
13-09-2006,129.7609,133.513,129.0286,132.361,7605900
14-09-2006,131.4724,134.27,131.2584,133.7269,5496800
15-09-2006,133.7105,134.739,132.9041,133.8833,6845100
18-09-2006,133.3155,135.603,133.2991,134.3029,5733300
19-09-2006,134.1219,135.1258,133.5541,134.4428,4851400
20-09-2006,136.5904,137.5449,135.1323,137.0841,6403800
21-09-2006,137.8247,139.6267,136.4752,137.5367,8052600
22-09-2006,137.3721,138.5076,136.3929,137.8411,5103900
25-09-2006,138.1538,139.4045,137.4132,138.8038,4780000
26-09-2006,138.1867,139.8159,137.4297,138.7956,6095300
27-09-2006,139.0013,139.7995,137.6189,139.0589,5185300
28-09-2006,139.0178,139.8817,138.0715,139.8817,4413800
29-09-2006,139.9229,140.828,139.1412,139.1988,4394400
